"","Gene","X.x","Pvalue.Gain.R","Diff.Gain.R","CV.Gain.R","Pvalue.Loss.R","Diff.Loss.R","CV.Loss.R","Pvalue.GainvLoss.R","Diff.GainvLoss.R","X.y","Pvalue.Gain","Diff.Gain","CV.Gain","Pvalue.Loss","Diff.Loss","CV.Loss","Pvalue.GainvLoss","Diff.GainvLoss","Three.Protein.Gain.x","Three.Protein.Loss.x","Three.RNA.Gain","Three.RNA.Loss.x","Uniprot_Acc","Three.RNA.Loss.y","Three.Protein.Gain.y","Three.Protein.Loss.y","RNA_ID.All","Variance.noAn","Variance.Mean.noAn","Variance.All","St.Dev.noAn","St.Dev.All","Chrm.Num.Arm","Acetylation.Var1","Acetylation.Freq","Methylation.Var1","Methylation.Freq","Phosphorylation.Var1","Phosphorylation.Freq","ubiquitination.Var1","ubiquitination.Freq","Sumoylation.Var1","Sumoylation.Freq","regulatory.Var1","regulatory.Freq","gene.CORUM.complex.subunits2","gene.Freq","PPI.Freq.x","PPI.Freq.y","PPI.Freq","log2.CoeffVar.RNA","log2.Protein.CoeffVar","Gene_Name","AmplificationRatio","EnsembleID","m","bm","bp","lp","lm","p","Mean_HalfLife","Intrinsic_Disorder_MobiBD","Intrinsic_Disorder_LowComplexity","Loops.in.Protein.ANCHOR.","Intrinsic_Disorder_Polarity","Intrinsic_Disorder_Polyampholyte","Intrinsic_Disorder_homology","Rate_3","Uniprot.ID","Aggregation.score","Dependency.Score","Gene.names","Non.exponential.decay.delta","Degradation.profile","Mutations.Var1","Mutations.Freq","mutations.FrameShift.Var1","mutations.FrameShift.Freq","mutations.nonsense.missense.Var1","mutations.nonsense.missense.Freq"
"637","MEN1",2488,0.0101526160446892,0.0938548270499727,-0.50807648023215,0.000695820069434227,-0.113032137159527,-0.146865318958606,1.44725541384564e-06,0.206886964209499,4429,0.137692421091158,0.0992460677843537,0.38091077673452,0.977672342603362,0.00306773606054866,2.27563698635202,0.423592566863841,0.0961783317238051,"Buffering","Buffering","Buffering","Buffering","O00255","Buffering","Buffering","Buffering","MEN1..4221.",0.268599415,0.053837056,0.309975793,0.518265776,0.556754697,"11q",NA,0,"O00255",1,"O00255",8,"O00255",4,NA,0,NA,0,"O00255",4,33,38,71,-4.215256668,2.025486316,"MEN1",0.002702703,"ENSG00000133895",0.984893771,-0.231185619,2.819195493,2.788875116,3.869036048,5.092225622,55.6306,93,96,118,NA,38,561,0.158,"men1_human","0.1",-0.476195665,NA,NA,NA,"MEN1",24,"MEN1",3,"MEN1",14
"638","METAP2",2493,0.000115632850816426,0.207812941198593,-0.480279950499462,1.33699446416329e-16,-0.671284620289739,-0.212602952006785,9.41941626174835e-22,0.879097561488333,4437,0.12016996351338,0.069668510332894,0.259007543567967,4.93122475323107e-06,-0.254737164464606,-0.168761674783552,4.34321077933967e-07,0.3244056747975,"Buffering","Scaling","Buffering","Scaling","F8VQZ7","Scaling","Scaling","Scaling","METAP2..10988.",0.256629669,0.037131108,0.272928265,0.50658629,0.522425368,"12q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,7,44,51,-4.75122783,5.302329202,"METAP2",0,"ENSG00000111142",1.701534925,0.485455535,3.201243543,2.679427897,4.622099993,6.190914826,73.69666667,122,62,73,NA,51,306,NA,"map2_human","-",-0.711295671,NA,NA,NA,"METAP2",17,NA,0,"METAP2",12
"639","METAP2",2493,0.000115632850816426,0.207812941198593,-0.480279950499462,1.33699446416329e-16,-0.671284620289739,-0.212602952006785,9.41941626174835e-22,0.879097561488333,4437,0.12016996351338,0.069668510332894,0.259007543567967,4.93122475323107e-06,-0.254737164464606,-0.168761674783552,4.34321077933967e-07,0.3244056747975,"Buffering","Scaling","Buffering","Scaling","F8VSC4","Scaling","Scaling","Scaling","METAP2..10988.",0.256629669,0.037131108,0.272928265,0.50658629,0.522425368,"12q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,7,44,51,-4.75122783,2.636492522,"METAP2",0,"ENSG00000111142",1.701534925,0.485455535,3.201243543,2.679427897,4.622099993,6.190914826,73.69666667,150,57,84,NA,64,NA,NA,"map2_human","-",-0.711295671,NA,NA,NA,"METAP2",17,NA,0,"METAP2",12
"640","METTL1",2494,0.0003245279246479,0.223379327366066,0.31084416265383,0.000319383710717043,-0.233396728971963,1.13965417712927,2.16319764444588e-08,0.456776056338028,4439,0.967174312884848,-0.00398068460767835,-3.94271099819412,0.0252680715545059,-0.185038799952067,-0.374526922781866,0.0874901217345411,0.181058115344389,"Buffering","Buffering","Buffering","Buffering","Q9UBP6","Buffering","Anti-Scaling","Buffering","METTL1..4234.",0.5044191,0.09813528,0.5065799,0.7102247,0.7117443,"12q","Q9UBP6",1,"Q9UBP6",1,"Q9UBP6",6,"Q9UBP6",4,NA,0,"Q9UBP6",1,NA,0,22,7,29,-3.349084,7.054824,"METTL1",0.02702703,"ENSG00000037897",0.7297325,-0.4863469,3.147474,2.440909,3.594448,5.165343,56.3195,NA,NA,NA,NA,NA,177,0.1,"trmb_human","0.08",-0.736812996,NA,NA,NA,"METTL1",1,NA,0,NA,0
"641","METTL7A",2497,0.195346516667013,0.128355212583915,-7.45635450381144,5.53154722080493e-07,-0.551743672934836,-0.756353878274814,3.32870327868048e-07,0.680098885518751,4450,0.07881296319565,0.163152565302212,0.730768929530833,0.0264989361437815,-0.244440551593512,-0.838125902272583,0.00158041469325555,0.407593116895724,"Buffering","Buffering","Buffering","Scaling","Q9H8H3","Scaling","Scaling","Buffering","METTL7A..25840.",3.532235689,1.538368137,3.508366988,1.879424297,1.87306353,"12q","Q9H8H3",2,NA,0,"Q9H8H3",2,"Q9H8H3",7,NA,0,NA,0,NA,0,0,7,7,0.621400787,3.711711317,"METTL7A",0,NA,NA,NA,NA,NA,NA,NA,261.8905714,NA,20,NA,NA,NA,98,0.025,"met7a_human","-0.55",-0.398249461,NA,NA,NA,"METTL7A",7,"METTL7A",1,"METTL7A",4
"642","METTL7B",2498,0.609273920558813,-0.0562640515993158,0.512617032645063,1.32010024222887e-05,-0.461775044171665,0.605597316375253,0.00119123905798244,0.405510992572349,4451,0.44020116601579,-0.110719959550493,-2.51072248540262,0.000953263702867571,-0.457247758542493,-0.48051884136035,0.0375698875602036,0.346527798991999,"Anti-Scaling","Scaling","Buffering","Scaling","Q6UX53","Buffering","Buffering","Buffering","METTL7B..196410.",3.487651087,1.748260858,3.336584141,1.867525391,1.826631912,"12q",NA,0,NA,0,"Q6UX53",4,"Q6UX53",1,NA,0,NA,0,NA,0,0,6,6,0.805920465,3.877284285,"METTL7B",0.002702703,NA,NA,NA,NA,NA,NA,NA,79.001,NA,22,NA,NA,NA,98,NA,"met7b_human","-",-0.283633171,NA,NA,NA,"METTL7B",5,NA,0,"METTL7B",2
"643","MMAB",2526,0.0755887426308826,0.108655210558824,-0.300909717944508,3.09941845164654e-12,-0.440782351899739,-0.130404129223609,5.64934684754745e-12,0.549437562458563,4534,0.286089479554307,0.113701960780839,1.2443159881717,0.00315759084115016,-0.236181047704768,-0.244637411296081,0.00144643114638114,0.349883008485607,"Buffering","Buffering","Buffering","Scaling","Q96EY8","Scaling","Scaling","Scaling","MMAB..326625.",0.574373078,0.113855691,0.612710494,0.757874051,0.782758261,"12q","Q96EY8",1,NA,0,"Q96EY8",6,NA,0,NA,0,NA,0,NA,0,0,15,15,-3.134721692,7.437367481,"MMAB",0.002702703,"ENSG00000139428",1.185602641,-0.030476749,2.905422227,2.397940009,4.304016337,5.379161226,202.2248,26,29,38,NA,NA,193,NA,"mmab_human","-",-0.303173959,NA,NA,NA,"MMAB",4,"MMAB",1,"MMAB",2
"644","MMP7",2531,0.480195205808482,-0.144147837599294,0.314421523951635,1.39689050065443e-05,-1.02357939969917,0.435197484521394,0.000999212676869359,0.879431562099872,4542,0.429777912313135,0.157064073469261,-3.54011939017931,0.355108884491711,-0.178933699398331,-0.824425070594414,0.168683984588673,0.335997772867592,"Buffering","Buffering","Anti-Scaling","Scaling","P09237","Buffering","Buffering","Scaling","MMP7..4316.",4.959434441,3.354023626,4.9234377,2.22697877,2.218882083,"11q","P09237",1,NA,0,"P09237",2,NA,0,NA,0,NA,0,NA,0,28,1,29,1.745892851,6.5701042,"MMP7",0.024324324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,248,NA,"mmp7_human","-",-0.074997636,NA,NA,NA,"MMP7",4,NA,0,"MMP7",3
"645","MON2",2539,1.40039178096063e-06,0.264892052313883,-0.675676264832374,4.87136939402987e-14,-0.505661087420043,-0.179155409126439,1.47975504163747e-21,0.770553139733926,4562,0.179092526278768,0.0707606482635465,0.408830324506401,2.69428334695514e-05,-0.20091043608125,-0.199162041290738,5.91747604755447e-05,0.271671084344796,"Buffering","Buffering","Scaling","Scaling","B9EGP5","Scaling","Buffering","Buffering","MON2..23041.",0.292147391,0.076495288,0.316467474,0.540506606,0.562554418,"12q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,3,23,26,-3.708485306,2.915309066,"MON2",0,"ENSG00000061987",0.884034281,-0.332045109,2.770196916,3.234770295,5.109621288,4.942367555,73.2938,NA,NA,NA,NA,NA,NA,NA,"mon2_human","-",-0.234392368,NA,NA,NA,"MON2",34,NA,0,"MON2",26
"646","MORC3",2540,0.0215452886285074,0.165597313901345,3.06369883822803,1.75261191707482e-13,-0.407284944719344,-0.421578685840855,4.84449027693604e-11,0.57288225862069,4564,0.812739095524115,0.014927212486034,0.833643858874545,0.307431022194968,-0.0676044234882136,-4.1189285462324,0.318262918281352,0.0825316359742475,"Buffering","Buffering","Buffering","Scaling","Q14149","Scaling","Buffering","Scaling","MORC3..23515.",0.261080809,0.071020261,0.316685745,0.510960672,0.562748385,"21q","Q14149",2,"Q14149",1,"Q14149",30,"Q14149",35,"Q14149",7,"Q14149",5,NA,0,10,8,18,-3.81562552,3.483591812,"MORC3",0,"ENSG00000159256",0.691787093,-0.524292298,2.849470822,2.972665592,4.751725489,4.829394273,30.75277778,50,127,153,45,NA,375,0.708,"morc3_human","0.48",0.05154239,"MORC3",-0.017906947,"ED","MORC3",27,"MORC3",1,"MORC3",16
"647","MPDZ",2543,0.00394422562966572,0.322052739255372,-8.80103681718347,0.0106261657424115,-0.193530079125826,-0.818832195191471,8.36215223001269e-06,0.515582818381198,4573,0.915422585917459,-0.0133342350695392,-2.50017589781081,0.689540097110191,0.0406214142233635,-5.50642775589799,0.690559347606499,-0.0539556492929027,"Buffering","Buffering","Scaling","Buffering","O75970","Buffering","Scaling","Buffering","MPDZ..8777.",3.320439286,1.416774924,2.799908012,1.822207257,1.673292566,"9p",NA,0,"O75970",2,"O75970",45,"O75970",9,NA,0,NA,0,"O75970",1,9,31,40,0.502610583,5.614222027,"MPDZ",0.027027027,"ENSG00000107186",0.956273768,-0.259805622,2.673419006,3.315970345,5.214144177,4.917829133,60.098,113,92,240,35,NA,1471,NA,NA,NA,0.215015036,NA,NA,NA,"MPDZ",53,"MPDZ",4,"MPDZ",29
"648","MPP6",2551,0.00948106915087917,0.29327873226894,-0.516716772037298,0.00118040678678055,-0.310587082077052,-0.217570156582075,3.29062684692582e-06,0.603865814345991,4583,0.853470989374099,-0.0157653745801805,0.90057654561756,0.00216079461312222,-0.262935905791524,-0.744529448614351,0.0125770684154148,0.247170531211343,"Buffering","Scaling","Scaling","Scaling","Q9NZW5","Buffering","Scaling","Buffering","MPP6..51678.",0.9812795,0.2726259,0.9562576,0.9905955,0.9778842,"7p",NA,0,"Q9NZW5",2,"Q9NZW5",23,"Q9NZW5",10,NA,0,NA,0,"Q9NZW5",1,12,24,36,-1.875005,2.581327,"MPP6",0.008108108,NA,NA,NA,NA,NA,NA,NA,79.655,NA,36,14,NA,NA,440,NA,"mpp6_human","0.29",0.047965716,NA,NA,NA,"MPP6",19,"MPP6",4,"MPP6",8
"649","MRPL11",2562,0.151008979574157,0.117517326524608,2.05040084823762,2.62417107101668e-05,-0.314195137654406,-1.10993119932614,9.87446403518589e-06,0.431712464179013,4608,0.598524901296273,0.0376876539855234,1.52525322494525,0.0307319539371846,-0.169279151653862,-0.608431672942781,0.0286926077812809,0.206966805639385,"Buffering","Buffering","Buffering","Scaling","Q9Y3B7","Buffering","Buffering","Buffering","MRPL11..65003.",0.2663889,0.04177257,0.3834261,0.5161287,0.6192141,"11q","Q9Y3B7",2,"Q9Y3B7",1,"Q9Y3B7",7,"Q9Y3B7",3,NA,0,NA,0,"Q9Y3B7",2,6,44,50,-4.5813,3.497731,"MRPL11",0.03243243,"ENSG00000174547",1.528962,0.3128824,3.336531,2.283301,3.529623,6.153629,102.7519,NA,14,2,NA,NA,142,NA,"rm11_human","-",-0.121962683,NA,NA,NA,"MRPL11",3,NA,0,"MRPL11",2
"650","MRPL14",2565,2.44805284495715e-09,0.366494152939893,0.512031279769034,1.18713773824811e-11,-0.556085874799358,-0.433337114661396,8.38315949938303e-21,0.922580027739251,4611,0.116433104380105,0.113600574047588,0.74209754851787,0.599148649646412,-0.0460171691377843,-0.903092331353058,0.0819678011009206,0.159617743185372,"Buffering","Buffering","Scaling","Scaling","Q6P1L8","Buffering","Buffering","Buffering","MRPL14..64928.",0.177874295,0.028580978,0.227101616,0.421751461,0.476551798,"6p",NA,0,NA,0,"Q6P1L8",4,NA,0,NA,0,NA,0,"Q6P1L8",2,1,30,31,-5.128800899,2.857456705,"MRPL14",0.002702703,"ENSG00000180992",1.650851733,0.434772343,3.199744839,2.161368002,4.146252102,6.13873293,61.4964,NA,NA,9,NA,NA,114,NA,"rm14_human","-",-0.724715794,"MRPL14",0.321128004,"NED","MRPL14",2,NA,0,NA,0
"651","MRPL16",2567,0.546509826216577,0.0356833690581264,-0.579332842656162,3.50407587159809e-08,-0.342299500888828,-0.246633845306519,5.48093613986645e-07,0.377982869946954,4613,0.464403822671825,-0.0510192049674664,-1.15384736119208,0.117832345662747,-0.18511608282174,-1.24337630422639,0.292045604241318,0.134096877854274,"Buffering","Buffering","Buffering","Scaling","Q9NX20","Buffering","Buffering","Buffering","MRPL16..54948.",0.251089,0.04375234,0.2855381,0.5010878,0.5343577,"11q","Q9NX20",1,NA,0,"Q9NX20",4,"Q9NX20",4,NA,0,NA,0,"Q9NX20",2,3,32,35,-4.514496,3.611473,"MRPL16",0,"ENSG00000166902",1.443692,0.2276127,3.11721,2.399674,3.675595,5.849038,79.86171,NA,15,13,NA,NA,178,NA,"rm16_human","-0.29",-0.834673563,NA,NA,NA,"MRPL16",5,NA,0,"MRPL16",4
"652","MRPL2",2571,1.3256682288271e-06,0.324872643267518,0.623750142952814,5.00148478241935e-06,-0.412068146640679,-1.17867908769473,4.38916083427454e-12,0.736940789908197,4617,0.094594312413413,0.106695264058455,0.520982884601737,0.304163925461757,-0.0640009837071952,-0.0992935516450651,0.000948809478804426,0.17069624776565,"Buffering","Buffering","Scaling","Scaling","Q5T653","Scaling","Buffering","Buffering","MRPL2..51069.",0.204702251,0.033369148,0.256623474,0.452440328,0.506580175,"6p","Q5T653",1,NA,0,"Q5T653",9,"Q5T653",5,"Q5T653",1,NA,0,"Q5T653",2,5,26,31,-4.905341334,3.509364306,"MRPL2",0.008108108,"ENSG00000112651",1.337076289,0.120996899,3.469902503,2.484299839,3.761777538,6.095115151,78.4862,20,12,35,NA,NA,192,NA,"rm02_human","-0.1",-0.649275758,NA,NA,NA,"MRPL2",11,NA,0,"MRPL2",6
"653","MRPL21",2573,2.65689067428504e-05,0.300071406506115,0.475532653976713,1.11461129878579e-07,-0.404195668672228,-3.48314324217371,6.72165607014827e-13,0.704267075178343,4619,0.841893044261533,-0.013640737681837,18.3719066867858,0.0240918882280543,-0.158109839532093,-0.466638344952434,0.084639065853122,0.144469101850256,"Buffering","Buffering","Scaling","Scaling","Q7Z2W9","Anti-Scaling","Buffering","Buffering","MRPL21..219927.",0.272128346,0.041280392,0.425061365,0.521659224,0.651967304,"11q",NA,0,NA,0,"Q7Z2W9",3,"Q7Z2W9",4,NA,0,NA,0,"Q7Z2W9",2,14,23,37,-4.598399519,2.33881384,"MRPL21",0.051351351,"ENSG00000197345",1.912677242,0.696597852,3.357670096,2.311753861,4.097881745,6.558483697,91.589,NA,17,6,NA,NA,103,NA,"rm21_human","-",-1.203985269,NA,NA,NA,"MRPL21",5,NA,0,"MRPL21",5
"654","MRPL30",2578,0.201503971171265,0.0939937729568411,-0.715133805851636,0.161307470579448,-0.152771504820937,-0.53975907353204,0.0495695315438881,0.246765277777778,4626,0.018367259877253,-0.295494197026641,-0.474019479308294,0.482867695272058,-0.0874953390002433,-3.90676653196113,0.192647457229264,-0.207998858026398,"Anti-Scaling","Buffering","Buffering","Buffering","Q8TCC3-2","Buffering","Anti-Scaling","Buffering","MRPL30..51263.",0.216875812,0.04453829,0.244586029,0.465699272,0.494556396,"2q",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,23,23,-4.488810029,3.891444861,"MRPL30",0,"ENSG00000185414",1.374588071,0.158508681,3.531294457,2.206825876,4.218745512,6.194018887,84.8475,NA,NA,NA,NA,NA,NA,NA,"rm30_human","-",-0.373503191,NA,NA,NA,"MRPL30",5,NA,0,"MRPL30",4
"655","MRPL32",2579,0.0319738321669335,0.124885191781693,5.94477833349689,1.41871724442568e-11,-0.474793584589615,-0.424138380891921,5.18190828880376e-13,0.599678776371308,4627,0.372974150543185,0.0822273909008203,2.00221398290331,0.6988002461482,-0.0344982744318579,-1.96181087879773,0.267748516524201,0.116725665332678,"Buffering","Buffering","Buffering","Scaling","Q9BYC8","Scaling","Buffering","Buffering","MRPL32..64983.",0.211562022,0.034516563,0.273284082,0.459958717,0.5227658,"7p",NA,0,NA,0,"Q9BYC8",3,"Q9BYC8",1,NA,0,NA,0,"Q9BYC8",2,3,23,26,-4.856567361,2.927460194,"MRPL32",0.010810811,"ENSG00000106591",1.526192916,0.310113525,3.422269007,2.274157849,3.752662943,6.236598281,88.6665,25,NA,32,NA,20,52,NA,"rm32_human","-",-0.646334522,NA,NA,NA,"MRPL32",4,NA,0,"MRPL32",3
"656","MRPL39",2583,0.00315283395596783,0.214999488789238,-0.651352890839924,4.73980602553228e-18,-0.552956649141797,-0.265779540779754,6.50580123516217e-16,0.767956137931034,4633,0.803123396058598,0.0170513073886159,2.74216781539395,0.0110468407643972,-0.160719768228646,-0.584506144586531,0.0299956329985907,0.177771075617262,"Buffering","Buffering","Buffering","Scaling","Q9NYK5","Scaling","Buffering","Buffering","MRPL39..54148.",0.3009142,0.05481455,0.3552509,0.5485564,0.5960293,"21q","Q9NYK5",3,"Q9NYK5",2,"Q9NYK5",6,"Q9NYK5",8,NA,0,NA,0,"Q9NYK5",2,41,40,81,-4.189297,4.532224,"MRPL39",0,"ENSG00000154719",1.270416,0.05433611,3.173855,2.528917,4.33969,5.732407,116.5907,NA,NA,NA,NA,NA,56,NA,"rm39_human","-",-0.870339666,NA,NA,NA,"MRPL39",10,NA,0,"MRPL39",6
"657","MRPL42",2585,0.000633348963066395,0.230534147251108,-1.3547264964147,6.43037915672001e-06,-0.337279583391454,-0.362031968365445,6.68924170661602e-10,0.567813730642562,4637,0.244159466636732,0.115095265132817,2.34994630945786,0.40495164191991,0.0668501450763242,3.51158160353742,0.670917560171918,0.048245120056493,"Buffering","Buffering","Buffering","Scaling","Q9Y6G3","Scaling","Buffering","Buffering","MRPL42..28977.",0.3140722,0.0501675,0.3440821,0.5604214,0.5865851,"12q",NA,0,NA,0,"Q9Y6G3",1,"Q9Y6G3",3,NA,0,NA,0,"Q9Y6G3",2,35,22,57,-4.317103,3.609213,"MRPL42",0.002702703,"ENSG00000198015",1.569714,0.3536347,3.296115,2.152288,4.687761,6.153966,74.03833,NA,NA,16,NA,NA,95,NA,"rm42_human","0.37",-0.150945723,NA,NA,NA,"MRPL42",3,NA,0,"MRPL42",3
"658","MRPL44",2587,0.958257746981775,-0.00373970959595961,-2.1410939073673,0.0303297923638999,-0.248436931818182,-0.958331808535375,0.0542579178168211,0.244697222222222,4639,0.0324615648140664,-0.176574682333993,-0.307620405086627,0.248147691092521,0.0795891753878089,0.777613867002919,0.010678815119818,-0.256163857721802,"Anti-Scaling","Buffering","Buffering","Buffering","Q9H9J2","Scaling","Buffering","Buffering","MRPL44..65080.",0.1803965,0.03743253,0.2186783,0.4247311,0.4676305,"2q","Q9H9J2",1,NA,0,"Q9H9J2",7,"Q9H9J2",3,NA,0,NA,0,"Q9H9J2",2,12,46,58,-4.739564,2.214664,"MRPL44",0.002702703,"ENSG00000135900",1.374051,0.1579711,3.433291,2.521138,4.013301,6.095478,83.56222,NA,43,16,NA,NA,130,NA,"rm44_human","-0.18",-0.465014565,NA,NA,NA,"MRPL44",14,NA,0,"MRPL44",8
"659","MRPL48",2590,1.10053430984956e-07,0.367539285714286,0.428186010438824,0.00394617697079779,-0.229120774647887,-97.5344101527113,1.24420472764605e-09,0.596660060362173,4643,0.581076527055021,-0.0361379918578336,-3.66545910772082,0.0470092423176677,-0.162237320263562,-0.664719994642072,0.158107573617484,0.126099328405728,"Buffering","Buffering","Scaling","Buffering","Q96GC5","Scaling","Buffering","Buffering","MRPL48..51642.",0.261532547,0.046602687,0.343800305,0.51140253,0.586344869,"11q",NA,0,NA,0,"Q96GC5",3,"Q96GC5",4,NA,0,NA,0,"Q96GC5",2,0,35,35,-4.423443046,2.037056774,"MRPL48",0.010810811,"ENSG00000175581",1.359352684,0.143273294,3.488858921,2.326335861,4.88815702,6.136347963,113.4132,NA,17,NA,NA,NA,146,NA,"rm48_human","-",-0.389258307,NA,NA,NA,"MRPL48",2,NA,0,"MRPL48",2
"660","MRPL49",2591,0.00651426395945114,0.189251932147729,-10.7003621178126,1.68534697439232e-05,-0.298259714176498,-0.451167445848089,2.1221535186234e-08,0.487511646324226,4644,0.53384676596377,0.0442758307152521,1.17531843666662,0.00962866503522416,-0.191109195541067,-0.424301726132951,0.00746810966662878,0.235385026256319,"Buffering","Buffering","Buffering","Scaling","Q13405","Buffering","Buffering","Buffering","MRPL49..740.",0.241642267,0.041548895,0.303755454,0.491571223,0.55114014,"11q",NA,0,NA,0,"Q13405",5,NA,0,NA,0,NA,0,"Q13405",2,1,40,41,-4.589046072,2.628916596,"MRPL49",0.008108108,"ENSG00000149792",1.378381424,0.162302034,3.740446973,2.220108088,3.702775078,6.406964755,76.53442857,23,NA,35,NA,NA,84,0.163,"rm49_human","-0.05",-0.877088729,"MRPL49",0.250767544,"NED","MRPL49",4,NA,0,"MRPL49",3
"661","MRPS10",2596,3.63511787529898e-11,0.349162646952698,-0.460979395014124,3.62985952164293e-11,-0.543506208879403,-0.156185377472602,2.16539377540367e-20,0.892668855832101,4654,0.260583444007228,0.101954679469507,1.0678317506693,0.729437147590258,-0.0276889562129979,2.85161433144347,0.20630897077321,0.129643635682505,"Buffering","Buffering","Scaling","Scaling","P82664","Buffering","Buffering","Buffering","MRPS10..55173.",0.195175662,0.036573904,0.235607356,0.441786897,0.485394021,"6p",NA,0,NA,0,"P82664",8,"P82664",3,NA,0,NA,0,"P82664",2,0,39,39,-4.773041559,2.602671491,"MRPS10",0.013513514,"ENSG00000048544",1.053399968,-0.162679422,3.3708995,2.303196057,4.043951418,5.712435827,76.7805,NA,8,NA,NA,NA,140,NA,"rt10_human","0.13",-0.591962494,NA,NA,NA,"MRPS10",5,"MRPS10",2,"MRPS10",3
"662","MRPS12",2598,3.33749209412246e-05,0.511225351473923,0.451025401900231,6.39192548962045e-14,-0.703751315192744,-5.28491068849194,6.91285451410128e-15,1.21497666666667,4656,0.470189027627349,-0.050859533036467,-2.29788652062901,0.566115538274202,-0.0546301235676501,-3.97470437122073,0.970647477194984,0.00377059053118307,"Buffering","Buffering","Scaling","Scaling","O15235","Buffering","Buffering","Buffering","MRPS12..6183.",0.230613103,0.038313107,0.331698475,0.480221931,0.5759327,"19q","O15235",1,NA,0,"O15235",3,"O15235",1,NA,0,NA,0,"O15235",2,4,12,16,-4.706018165,6.227805154,"MRPS12",0.016216216,"ENSG00000128626",1.49705013,0.28097074,3.308223094,2.139879086,3.349212751,6.093409583,88.79866667,21,14,25,NA,NA,85,0.177,"rt12_human","-0.12",-0.772102845,NA,NA,NA,"MRPS12",2,NA,0,"MRPS12",1
"663","MRPS17",2601,0.00370562670856922,0.173709321926086,25.4289901336102,7.23869549872822e-10,-0.481194720268007,-0.486957038600595,5.76341672361416e-13,0.654904042194093,4660,0.49422772519425,-0.0554076527005607,-1.25217836022097,0.43133864438846,0.0466135832879264,5.42682386960402,0.246515579978756,-0.102021235988487,"Buffering","Buffering","Buffering","Scaling","I3L0E3","Scaling","Buffering","Buffering","MRPS17..51373.",0.341845765,0.077463746,0.373618907,0.584675778,0.611243738,"7p",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,17,18,-3.690334926,2.027662158,"MRPS17",0.037837838,"ENSG00000239789",1.283384026,0.067304636,3.055915068,2.113943352,3.670524158,5.627435452,85.84025,NA,12,NA,NA,NA,110,NA,"rt17_human","-0.21",-0.232246969,NA,NA,NA,"MRPS17",8,NA,0,"MRPS17",6
"664","MRPS18A",2602,2.12527009594213e-08,0.307202675567042,0.301169592716461,5.4275570453887e-09,-0.43321442065158,-1.43983257567626,3.00184703804489e-17,0.740417096218622,4661,0.037103466212277,0.158635724483015,1.4297155665559,0.305889594980961,-0.0883523600646961,-0.346217230103813,0.00697869787786694,0.246988084547711,"Buffering","Buffering","Scaling","Scaling","Q9NVS2","Buffering","Buffering","Buffering","MRPS18A..55168.",0.1905278,0.03389082,0.2181911,0.4364949,0.4671093,"6p",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,"Q9NVS2",2,6,24,30,-4.882962,6.700488,"MRPS18A",0.005405405,"ENSG00000096080",1.317089,0.1010101,3.429458,2.292256,4.217194,6.034683,101.3819,NA,15,39,NA,NA,83,NA,"rt18a_human","-0.17",-0.569721595,NA,NA,NA,"MRPS18A",3,NA,0,"MRPS18A",2
"665","MRPS18B",2603,2.7114618993935e-07,0.301338278608051,1.14552247085257,4.64023361320922e-08,-0.454391848199954,-0.405395810661943,9.94445470987292e-15,0.755730126808005,4662,0.85128008637953,0.0114679891907351,-1.13043306714991,0.755375193046004,0.0236682710420928,-1.38358821050021,0.878589797345106,-0.0122002818513577,"Buffering","Buffering","Scaling","Scaling","Q9Y676","Scaling","Buffering","Buffering","MRPS18B..28973.",0.2502181,0.04024214,0.2955389,0.5002181,0.5436349,"6p",NA,0,NA,0,"Q9Y676",9,"Q9Y676",3,NA,0,NA,0,"Q9Y676",2,6,39,45,-4.635149,2.604463,"MRPS18B",0.005405405,NA,NA,NA,NA,NA,NA,NA,88.333,45,25,43,15,NA,88,0.075,"rt18b_human","-",-0.671351081,"MRPS18B",0.146080164,"ED","MRPS18B",5,NA,0,"MRPS18B",3
